cluster_id,image_id,threshold,edge_mode,file_path,label,is_duplicate
42,874730003ceb8cbcc1c13b916a7f15a2,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250507-204721_5.jpg,NoDeficiencies,False
42,c1759631b2d1b51efe729d242550859d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250507-204718_2.jpg,NoDeficiencies,False
42,df15b1bd52eae9b43b524eafe1ec2996,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250507-204717_1.jpg,NoDeficiencies,False
43,14425690cdd8704706a0b5a455a0fcb6,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160800_13.jpg,NoDeficiencies,False
43,528ae66188142e56785a92f85eedc2d2,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160802_15.jpg,NoDeficiencies,False
43,54ffe8d160e77331099edf737066d38d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160803_16.jpg,NoDeficiencies,False
43,780ced24327b4351b58b3f72cd168292,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160759_12.jpg,NoDeficiencies,False
43,8c70613d4db9b0b4340a98fd51aa2dc0,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160757_10.jpg,NoDeficiencies,False
43,cef89101eee8e2f8a9ec1bfe0dfbbc8d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160758_11.jpg,NoDeficiencies,False
43,e6250970a35cf40223d2da148f520b66,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160801_14.jpg,NoDeficiencies,False
43,f87cddaea8cec7e7041c26c32d247ba6,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250506-160756_9.jpg,NoDeficiencies,False
44,01159841fd67a7186f6206d3b9b8e0ce,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145757_3.jpg,GapDemo,False
44,037ad6b937391d404fd32e830348ff8d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145803_8.jpg,GapDemo,False
44,1b82af19123c05ca951b778f4dcc6f46,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145758_4.jpg,GapDemo,False
44,3e2c9e819a4c6fc67d09160af6632f86,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145755_1.jpg,GapDemo,False
44,413fc444cfc99199c1084b0b9e6e474a,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145756_2.jpg,GapDemo,False
44,71b4d960682800f8be4fe2cc017e0e4d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145802_7.jpg,GapDemo,False
44,d148fb9e63bf48611cb2c8565475a4b1,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145801_6.jpg,GapDemo,False
44,ed621a4ee1d300fd6286e4beb9782d99,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/GapDemo/20250707-145759_5.jpg,GapDemo,False
45,021a47b1453a5dd29e2f115eeb24e7bd,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144638_6.jpg,Waterstains,False
45,0287c7aeb2c30e450675c81cd2ea66da,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144634_2.jpg,Waterstains,False
45,56b87486eba419fda8c0313bb804388c,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144632_0.jpg,Waterstains,False
45,7c2a53850833a8514128ad7779252587,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144633_1.jpg,Waterstains,False
45,8a75093dbf446b41e16af56ab9749418,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144635_3.jpg,Waterstains,False
45,c1a1fe4434720df80b56ab0bfc802d04,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144639_7.jpg,Waterstains,False
45,e39402458ebe9524bd5d3ab3dcd515ef,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144636_4.jpg,Waterstains,False
45,ed45bf0b426cea6710fb5482045e14e9,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250707-144637_5.jpg,Waterstains,False
46,0c0403bdbdc5802734650b5d01f78eb4,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151232_3.jpg,ScratchedSurface,False
46,1270a7c41885340727e6ef17ee301a83,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151229_1.jpg,ScratchedSurface,False
46,4e72842cd55b298889336de22db61d6f,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151233_4.jpg,ScratchedSurface,False
46,67c08e2e77d7fef67c720cea86a5ad88,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151237_8.jpg,ScratchedSurface,False
46,cb63a95c7c8fff98dc61c4a2a9442e45,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250709-151235_6.jpg,UnknownStains,False
46,ea17638a6ec0dc19d802d46a10550f35,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151234_5.jpg,ScratchedSurface,False
46,f52c6e4a8ab963f30a303ddf43893dba,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250709-151230_2.jpg,UnknownStains,False
47,0228453f0448a42a6147efb3bc3206dc,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250630-155325_8.jpg,ScratchedSurface,False
47,20f1290f9f0efe705d671b0a3a0c7d00,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250630-155320_3.jpg,ScratchedSurface,False
47,825380f1f5b31b91390c00b5a39f543b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250630-155324_7.jpg,ScratchedSurface,False
47,86d4f42ec96977aa16dfecc7940b3376,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250630-155317_0.jpg,ScratchedSurface,False
47,9e4fefda63b0f95204111bfbdbe3cc38,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250630-155318_1.jpg,ScratchedSurface,False
47,d59ea762b787f0a5c6b8e6074eb0e22d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250630-155323_6.jpg,ScratchedSurface,False
47,ecb4303223321c831fcbd7d3edd665c8,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250630-155319_2.jpg,ScratchedSurface,False
48,0597eab7168b1da19fe45f74c64bdff0,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Bent/20250707-144616_7.jpg,Bent,False
48,341c67229196736826462395e1cc2cf5,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Bent/20250707-144558_2.jpg,Bent,False
48,6d7a169e7e46815853113520fd1b6b68,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Bent/20250707-144613_4.jpg,Bent,False
48,b70d22cf3c285b447d4a0c6388255b49,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250707-144617_8.jpg,ScratchedSurface,False
48,c9c4491a2a2c0e35e0cd5aa6f1f422ed,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Bent/20250707-144557_1.jpg,Bent,False
48,e3c0115fb0cefbbd312086e36a25617b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250707-144556_0.jpg,ScratchedSurface,False
48,ffbfb445300ca0d4d626b187fe0cd4c4,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Bent/20250707-144614_5.jpg,Bent,False
49,3e1f4d6a434f7de69bcef87fb372936a,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250513-112222_3.jpg,Rust,False
49,41d0ba5c8ac5d0095e32af0b4a162136,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250513-112232_8.jpg,Rust,False
49,603fb30eedcc363be6736b892cc16bfb,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250513-112218_1.jpg,Rust,False
49,66e87c5f0fd0ebc1d51e960287620d17,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250513-112226_5.jpg,Rust,False
49,8cff5e488a0c1ad2490c464d32a15050,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250513-112216_0.jpg,Rust,False
49,cec544cc99f381ae1627baa204dab7ad,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250513-112220_2.jpg,Rust,False
49,fb3b72342ddd57351d3e9a858aba6963,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250513-112224_4.jpg,Rust,False
50,0cde9509f98991cd17d623c79aec2fc8,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250709-151446_6.jpg,Rust,False
50,100e23824f8f0092ebf8305c118304cd,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250709-151445_5.jpg,Rust,False
50,42cb7375cd947435a22b8a659c4d267f,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250709-151624_3.jpg,Rust,False
50,4d0600b74a225f5b09631d4e8e6bf651,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250709-151448_8.jpg,Rust,False
50,59290d56fb13c586980ed89a04c0fc63,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250709-151447_7.jpg,Rust,False
50,6379e4bf4dc4c74313f474dd6177f3c5,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250709-151623_2.jpg,Rust,False
50,dcefb0c53208a2397e442620c4fd0d8b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Rust/20250709-151622_1.jpg,Rust,False
51,0c974a0b3ed94a4f38126e6c5e520a5b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154800_3.jpg,NoDeficiencies,False
51,260322f2f91c841172089082658a7a23,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154803_6.jpg,NoDeficiencies,False
51,40d0ee1835bb138ce02947d71ab9409e,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154758_1.jpg,NoDeficiencies,False
51,4f81837d5603688cb24bea49149fa4c8,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154801_4.jpg,NoDeficiencies,False
51,ab22544eab8d58f9618a894e6931eb62,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154759_2.jpg,NoDeficiencies,False
51,c107a09a941487acd24dd494cefc47ab,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154802_5.jpg,NoDeficiencies,False
51,ead0c8240ac97e05f9f28c8d4a0c8af1,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154804_7.jpg,NoDeficiencies,False
52,202dab444413c60694df22a8c5f4474a,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250516-085722_5.jpg,NoDeficiencies,False
52,3c9bc9876d726bd2f0b7b85ab69542e7,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250516-085730_9.jpg,NoDeficiencies,False
52,4e6c2da18ae16fabe2f1fe0b37c7c0ec,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250516-085714_1.jpg,NoDeficiencies,False
52,5e2b696e534a5556e6f92dbd653883a2,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250516-085728_8.jpg,NoDeficiencies,False
52,6f4b109b106537bd7578461cdb1d937c,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250516-085724_6.jpg,NoDeficiencies,False
52,732c5898818343a3ca5d49790f944b54,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250516-085726_7.jpg,NoDeficiencies,False
52,8316fc8b406b0ac911655480d50e4d8c,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250516-085720_4.jpg,NoDeficiencies,False
53,1add68f7bc96bdac0c279b94d4c9889e,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250505-153553_4.jpg,NoDeficiencies,False
53,27f88e67d1a4fbba7a197764f4c8927e,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250505-153550_1.jpg,NoDeficiencies,False
53,3f06b2e741c87602303683828c6f71e9,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250505-153554_5.jpg,NoDeficiencies,False
53,553c7795794bd15d3c27e1610af6db40,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250505-153552_3.jpg,NoDeficiencies,False
53,66d6106572bd63380bec422fe7bcff06,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250505-153549_0.jpg,NoDeficiencies,False
53,6f3526136d87c181f752e2e32145d3b2,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250505-153555_6.jpg,NoDeficiencies,False
53,85451ad9e33ed73526d4095c6d26fbcf,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250505-153551_2.jpg,NoDeficiencies,False
54,25c8089372ea8c40c72069dd842e4b7f,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250707-154753_4.jpg,UnknownStains,False
54,31a96a191d9a0c481697dafb4e92ccdb,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250707-154752_3.jpg,UnknownStains,False
54,4ca758befedb0798fa5390351cc87e97,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250707-154757_8.jpg,UnknownStains,False
54,6714fa48726f684bf44a0b59352e093e,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250707-154751_2.jpg,UnknownStains,False
54,7fc14c29b9f66bb2aadfdf669feae389,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250707-154756_7.jpg,UnknownStains,False
54,c8108f0fcb443d81d35e27307e930a06,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250707-154750_1.jpg,UnknownStains,False
54,f4f5bbf9dcc65bd8b42086d552e77846,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/UnknownStains/20250707-154755_6.jpg,UnknownStains,False
55,3445ec1cb27562df7bcd6a398cbc4ee4,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250709-151332_6.jpg,Waterstains,False
55,94d866a6fce9a834cbef13b6b0ec79bf,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250709-151329_3.jpg,Waterstains,False
55,990cbea6e5c58ce0cb20dce65e39719c,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250709-151331_5.jpg,Waterstains,False
55,aeab4424e7dba70f0e361c9cd5ec7560,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250709-151339_1.jpg,Waterstains,False
55,dbfc991e5157a9f3d8d9dd40367195cd,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250709-151333_7.jpg,Waterstains,False
55,df04562e00feff831240023c706a3275,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250709-151338_0.jpg,Waterstains,False
55,f8ad3eec16f7798a9f5f2b907d34ee49,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250709-151330_4.jpg,Waterstains,False
56,0850e035c35574b7fff4cd781cd90c25,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20240617-224147_1.jpg,Waterstains,False
56,0a8ccc553099ac4721dffd9180369503,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20240617-224146_0.jpg,Waterstains,False
56,2489c5a80a438cec46e703290c65addc,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20240617-224149_3.jpg,Waterstains,False
56,4fdf52d7bba8b07ec03af5d33e830114,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20240617-224150_4.jpg,Waterstains,False
56,737ddfafb1815e900a96701ffa4fbb30,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20240617-224148_2.jpg,Waterstains,False
56,8ffcc7b810b595ceb973d5316cab8ca5,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20240617-224152_6.jpg,Waterstains,False
56,fc3e2c28dbb28a75f60dd725ab1cae4d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20240617-224151_5.jpg,Waterstains,False
57,1146c7c1ff84b7c6bfbf802cc0878ba9,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250612-113039_11.jpg,Waterstains,False
57,1d07327d7e8a7771641d0746bbed3641,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250612-113041_13.jpg,Waterstains,False
57,2df17a6f737b477ac45093b65ab2e0fc,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250612-113031_3.jpg,Waterstains,False
57,4b669327272286c481d00a0cf73139f9,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250612-113038_10.jpg,Waterstains,False
57,94d7f9e6d079daf32af465b76652f071,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250612-113030_2.jpg,Waterstains,False
57,9c0077f421358f631bceef99fea51f66,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250612-113032_4.jpg,Waterstains,False
57,d224b22fc22e52e145baa90a627b356b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Waterstains/20250612-113040_12.jpg,Waterstains,False
58,59699e3399127580f9768b6b4d48210a,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Blackstained/20250506-160606_14.jpg,Blackstained,False
58,683de0e3a20e931a9890926278ac59e6,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Blackstained/20250506-160604_12.jpg,Blackstained,False
58,84e0dfd590fbae5e1726c35b8629901f,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Blackstained/20250506-160605_13.jpg,Blackstained,False
58,877dae030d87e2e29e433129612957f6,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Blackstained/20250506-160603_11.jpg,Blackstained,False
58,987d89cba0a513b9221ab54c2f75471b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Blackstained/20250506-160602_10.jpg,Blackstained,False
58,bceba11550fc18f05be4a00a7a9f260d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Blackstained/20250506-160601_9.jpg,Blackstained,False
59,16585547936aa897169e0bf69effd510,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151803_1.jpg,ScratchedSurface,False
59,2c3f464d59a0cd4e6583f11fe8f2fcec,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151754_4.jpg,ScratchedSurface,False
59,43b9f23ae007f961293de2d79f290ea1,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151758_8.jpg,ScratchedSurface,False
59,82ed58cb098817d8af8fdb2f76f242cb,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151804_2.jpg,ScratchedSurface,False
59,b78ccf2b9cda1617b53cea3b629f76d1,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151802_0.jpg,ScratchedSurface,False
59,e102283622a7c515326e3001fc70769c,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151757_7.jpg,ScratchedSurface,False
60,0493e4232fcf55d7d817db6863e883b8,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250521-113847_1.jpg,ScratchedSurface,False
60,0ac10664464418c4015d9c2fd776a95b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250521-113849_2.jpg,ScratchedSurface,False
60,10148810bd004221db641f15a93fe304,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250521-113857_6.jpg,ScratchedSurface,False
60,5c874c41f2253f7408e064cc80ce5a31,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250521-113903_9.jpg,ScratchedSurface,False
60,70147276e1a49f8bc656209d57158beb,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250521-113901_8.jpg,ScratchedSurface,False
60,97277f61f9bfe8ca6c325cee0304c4c9,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250521-113859_7.jpg,ScratchedSurface,False
61,1cfda5f390117282b174c9d969d35041,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151756_6.jpg,ScratchedSurface,False
61,7cf42f2d31b7bd0cbd0bad4568b7c99d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151806_4.jpg,ScratchedSurface,False
61,8065e2cd6492d8ac7ca153c9b6f64fe0,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151810_8.jpg,ScratchedSurface,False
61,a2220c5ede73d4e2d112cd2d8a429b3d,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151807_5.jpg,ScratchedSurface,False
61,c1dfb57605730cc20e5f18e5cbbc2597,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151755_5.jpg,ScratchedSurface,False
61,ded2913d6edcb79506e80dc50831cc36,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/ScratchedSurface/20250709-151805_3.jpg,ScratchedSurface,False
62,574f64fb91d759136d321be375872e3a,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250707-142844_3.jpg,NoDeficiencies,False
62,929b8974f03209f5abd28318904d7b2f,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250707-142843_2.jpg,NoDeficiencies,False
62,9ed8f50948eb1433083e4b4ecf4d3b11,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250707-142845_4.jpg,NoDeficiencies,False
62,a1942427902d6939f8f4892d73b1223b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250707-142846_5.jpg,NoDeficiencies,False
62,d2ac3ac9d2d8ae7e6abfc2272112f841,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250707-142842_1.jpg,NoDeficiencies,False
62,f70185233b5eb3b3a8f19150754c7c65,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250707-142841_0.jpg,NoDeficiencies,False
63,048414588f41ea982fdf47a747cb5b96,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250521-115752_7.jpg,NoDeficiencies,False
63,295ac3ec715e5683bfa5294b3ceed2fc,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250521-115802_0.jpg,NoDeficiencies,False
63,33ddcb7324e249225c491cafb8cdf8f9,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Bent/20250521-104913_0.jpg,Bent,False
63,49fec435139abbec3643d3dce27de79a,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/Bent/20250521-104927_7.jpg,Bent,False
63,572262aa7abf9291d7b81219af966009,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250521-115738_0.jpg,NoDeficiencies,False
63,73b6c2f48c83282dce75a1d265059c72,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250521-101604_6.jpg,NoDeficiencies,False
64,099c1b9493a074dbf583f721ccecf141,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154117_1.jpg,NoDeficiencies,False
64,13f27fabc07c48e53cde9ea1d728bc14,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154123_6.jpg,NoDeficiencies,False
64,2c457f33fa90f87e9efaa1467086073c,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154118_2.jpg,NoDeficiencies,False
64,47e5a2a37867b841fa0b8a91c8946fb4,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154120_3.jpg,NoDeficiencies,False
64,6bb32348dd61e47bc43f9cc3f10a1674,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154121_4.jpg,NoDeficiencies,False
64,aeb3427a72d684b5a67b0b733300609b,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154116_0.jpg,NoDeficiencies,False
65,383cad0a893112e4494941b700c8e04a,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154209_6.jpg,NoDeficiencies,False
65,3b1f27655c3c34af36264cc03c2589e2,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154207_4.jpg,NoDeficiencies,False
65,79f09a067ba9888a9baada4b57fedc30,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154204_2.jpg,NoDeficiencies,False
65,9b442296b11f7c877954e3a11c4472ec,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154203_1.jpg,NoDeficiencies,False
65,a5ede6b6d0e3217a12a2db59c17ad2d5,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154206_3.jpg,NoDeficiencies,False
65,cc684ffe58af3d7af87a48e2828a1030,0.995,mutual,/srv/defectDetectionDataset/multiclassClassification/baseline/NoDeficiencies/20250709-154208_5.jpg,NoDeficiencies,False
